,feature,siren_present
06_000196.wav,"[-357.7854309082031, 150.36431884765625, 6.659524440765381, 33.78059387207031, 10.884571075439453, -1.258544683456421, 10.08539867401123, 10.552411079406738, 3.9656972885131836, 9.063678741455078, 6.2879414558410645, 4.6700005531311035, 8.38524055480957, 3.127009868621826]",true
06_000307.wav,"[-439.05267333984375, 169.1745147705078, 0.5459405779838562, 22.929798126220703, 1.7345470190048218, 2.199944019317627, 1.8757952451705933, 9.92228889465332, -0.018816253170371056, 9.84153938293457, 1.8032959699630737, 6.206368446350098, 3.039457321166992, 3.6102852821350098]",false
06_000317.wav,"[-404.62030029296875, 173.30140686035156, -7.622814178466797, 32.72139358520508, 4.073531627655029, 5.347750663757324, 5.989179611206055, 9.468681335449219, 1.1588517427444458, 13.485376358032227, 4.252618312835693, 8.341034889221191, 4.300082683563232, 2.982391119003296]",false
06_000334.wav,"[-414.9827880859375, 147.1294403076172, 7.309132099151611, 34.05989074707031, 4.166995525360107, 7.936564922332764, 3.735466241836548, 11.135637283325195, 0.13562645018100739, 12.593307495117188, 2.6599442958831787, 6.804416656494141, 5.431259632110596, 2.7851428985595703]",false
06_000356.wav,"[-409.75714111328125, 149.98448181152344, 5.704634189605713, 31.919496536254883, 3.3609962463378906, 5.011797904968262, -1.83482825756073, 8.225008010864258, -3.953434467315674, 11.092353820800781, 0.3479057252407074, 8.330937385559082, 3.9803102016448975, 1.2714049816131592]",false
06_000413.wav,"[-418.4665832519531, 173.91824340820312, -8.767937660217285, 24.80754852294922, 0.2728694677352905, 2.9496614933013916, 5.800965309143066, 9.616698265075684, 0.5879002809524536, 14.56834602355957, 4.2910542488098145, 7.692924499511719, 6.059115886688232, 5.691887378692627]",false
06_000535.wav,"[-397.0389099121094, 172.0517578125, -5.93021297454834, 34.05735397338867, 3.1586949825286865, 2.360757350921631, 5.811277389526367, 8.599682807922363, -1.5742523670196533, 12.098489761352539, 0.08707349002361298, 6.47396183013916, 4.712050914764404, 2.1615142822265625]",false
06_000546.wav,"[-381.712158203125, 154.30819702148438, -2.447493076324463, 40.91444778442383, 3.6982076168060303, 7.183271884918213, -0.935465395450592, 12.216313362121582, -6.039167881011963, 7.211315155029297, 0.15942959487438202, 4.448882579803467, 1.2578959465026855, 1.3234344720840454]",false
06_000559.wav,"[-414.6853332519531, 138.7173614501953, 8.127580642700195, 35.133155822753906, 5.0028886795043945, 10.409663200378418, 4.570262432098389, 14.80461311340332, -0.6961527466773987, 13.176620483398438, 3.1694812774658203, 7.518041133880615, 5.916620254516602, 2.264436960220337]",false
06_000579.wav,"[-344.4208679199219, 162.0062713623047, -15.393481254577637, 37.390281677246094, 1.3482645750045776, 4.570066452026367, 7.5653204917907715, 8.177937507629395, 4.9788079261779785, 12.115503311157227, 4.186296463012695, 9.053535461425781, 4.774357318878174, 6.682279586791992]",false
06_000583.wav,"[-349.24615478515625, 159.5635986328125, -10.874173164367676, 41.36347579956055, 1.3523125648498535, 7.371419906616211, 5.499597072601318, 9.03176212310791, 1.4514694213867188, 13.7004976272583, -1.9819661378860474, 7.954268455505371, 0.8588858246803284, 1.7074501514434814]",false
06_000619.wav,"[-383.87542724609375, 144.7462921142578, -7.6231255531311035, 32.223079681396484, -3.5559744834899902, 12.74563980102539, 4.515567302703857, 11.483783721923828, -0.27596598863601685, 16.45863914489746, 2.688368320465088, 8.258814811706543, 6.672336101531982, 4.611732482910156]",false
06_000646.wav,"[-386.27081298828125, 162.44338989257812, -10.503799438476562, 34.962791442871094, 1.2470269203186035, 1.9863815307617188, 3.504359722137451, 10.363656044006348, -1.838446855545044, 16.056968688964844, 2.470266103744507, 7.048532485961914, 2.9610273838043213, 0.26179131865501404]",false
06_000650.wav,"[-305.4903869628906, 129.12808227539062, -7.55329704284668, 38.01617431640625, -1.729311466217041, 8.03702163696289, 2.136547088623047, 7.638530254364014, -5.442477226257324, 10.9482421875, -2.3307371139526367, 7.190297603607178, 5.52918004989624, 4.1317458152771]",false
06_000742.wav,"[-285.36309814453125, 150.05918884277344, -12.659638404846191, 58.156715393066406, 10.690494537353516, 6.075495719909668, 6.407034397125244, 16.10621452331543, -1.6281397342681885, 22.144813537597656, 2.877925157546997, -0.5368272662162781, 5.817442417144775, -7.286744594573975]",false
06_000749.wav,"[-363.0746765136719, 164.98170471191406, -6.529803276062012, 39.41156005859375, 4.7610182762146, 8.056490898132324, 5.0281267166137695, 11.759778022766113, -1.2151459455490112, 12.028854370117188, 1.9015871286392212, 7.269190788269043, 5.231749057769775, 1.9397990703582764]",false
06_000768.wav,"[-389.7578430175781, 143.2949676513672, 4.254271507263184, 40.247314453125, 4.452716827392578, 6.00327730178833, 3.7289392948150635, 12.250229835510254, 0.48378419876098633, 12.547135353088379, 4.398358345031738, 8.69575023651123, 4.099730491638184, 3.569500207901001]",false
06_000806.wav,"[-356.54833984375, 127.42535400390625, -8.340702056884766, 49.47359848022461, 13.806496620178223, 12.643288612365723, 4.39578104019165, 16.602827072143555, 2.202965259552002, 7.417024612426758, 0.05445777624845505, 6.32936954498291, 4.442842960357666, 0.6690468192100525]",false
06_000849.wav,"[-329.2611083984375, 121.53939819335938, -14.804646492004395, 32.969608306884766, -5.964562892913818, 7.633650302886963, 2.0437405109405518, 10.496912002563477, -3.8527822494506836, 14.399500846862793, 1.7461305856704712, 9.07754898071289, 6.45260763168335, 4.328136444091797]",false
06_000871.wav,"[-362.5644226074219, 163.44435119628906, -6.860438346862793, 31.15170669555664, 0.9895861148834229, 2.294840097427368, 1.8827167749404907, 7.880079746246338, -3.0441606044769287, 10.469315528869629, 1.6176817417144775, 4.980947017669678, 6.570556163787842, 0.9383195042610168]",false
06_000876.wav,"[-395.91485595703125, 157.0888214111328, 4.920593738555908, 47.38897705078125, 13.9804048538208, 5.585990905761719, 5.37522554397583, 15.334955215454102, 2.6627919673919678, 9.450836181640625, 4.360167980194092, 7.387683391571045, 4.264088153839111, 1.3509854078292847]",false
06_000895.wav,"[-389.48974609375, 160.9639892578125, 1.8044931888580322, 37.226112365722656, 8.392341613769531, 6.356099605560303, 5.295650482177734, 10.562345504760742, 1.780399203300476, 11.989872932434082, 4.039380073547363, 6.8561506271362305, 7.195544719696045, 3.0084986686706543]",false
06_000905.wav,"[-415.8219299316406, 159.6048126220703, -1.3464791774749756, 33.951663970947266, 6.580382347106934, 7.797642707824707, 3.3992767333984375, 13.936601638793945, 1.5332529544830322, 11.983590126037598, 4.488736629486084, 7.3388800621032715, 4.906853675842285, 3.6810293197631836]",false
06_000991.wav,"[-401.57891845703125, 136.3056182861328, -17.29142951965332, 42.31204605102539, 2.117732286453247, 19.57712173461914, -12.81788444519043, 34.89809799194336, -11.519942283630371, 3.920607089996338, 13.758115768432617, -1.7164251804351807, 8.050561904907227, -3.0470948219299316]",false
06_001003.wav,"[-431.4682922363281, 160.90615844726562, 21.185136795043945, 21.745609283447266, 5.547576427459717, 5.930983066558838, 4.416101932525635, 12.826157569885254, 3.51924991607666, 9.897353172302246, -0.03739316016435623, 6.373349189758301, 3.0267555713653564, 4.465155601501465]",false
06_001006.wav,"[-411.9823303222656, 151.59005737304688, -6.396141052246094, 34.57085418701172, 1.0148600339889526, 3.6740646362304688, 2.407334804534912, 6.955871105194092, 0.03160589188337326, 12.292478561401367, 1.9401999711990356, 7.0348124504089355, 3.788316011428833, 2.7908167839050293]",false
06_001011.wav,"[-385.37347412109375, 153.8760528564453, -3.4747297763824463, 40.390506744384766, 0.8164258599281311, 10.817002296447754, 1.8803213834762573, 12.600635528564453, -3.2933082580566406, 8.122105598449707, 0.13425301015377045, 5.629439830780029, 4.881467342376709, 3.7787110805511475]",false
06_001045.wav,"[-371.084228515625, 161.00259399414062, -13.560178756713867, 41.805198669433594, -4.378957748413086, 6.637323379516602, 7.525428771972656, 5.532726287841797, 3.418320417404175, 14.429092407226562, 0.016750331968069077, 12.23028564453125, 4.647682189941406, 3.7325549125671387]",false
06_001047.wav,"[-338.50469970703125, 164.71839904785156, -18.18343162536621, 31.139429092407227, -1.6505171060562134, 8.711099624633789, 7.409457683563232, 7.35603666305542, -0.8085213899612427, 18.419200897216797, 6.785861968994141, 8.996334075927734, 11.60026741027832, 6.056166172027588]",false
06_001058.wav,"[-372.3330078125, 151.7030487060547, -4.581663608551025, 34.63954544067383, 3.770380973815918, 6.99062442779541, 0.4707452654838562, 9.92691421508789, 0.5537613034248352, 11.171631813049316, 5.85435152053833, 9.568412780761719, 6.337040424346924, 1.204511284828186]",false
06_001066.wav,"[-461.9763488769531, 173.90701293945312, 12.171027183532715, 28.47331428527832, 9.181357383728027, 6.598827838897705, 4.537111282348633, 12.473440170288086, 0.2040092647075653, 11.85059928894043, 4.229330539703369, 5.761961936950684, 2.8364484310150146, 3.1602566242218018]",false
06_001106.wav,"[-368.5479736328125, 157.19619750976562, -16.14361000061035, 30.6717529296875, -5.010784149169922, 11.40390682220459, 14.343363761901855, 21.882858276367188, -0.07852286845445633, 14.206034660339355, 7.14542293548584, 7.201204299926758, 10.632864952087402, -0.3614118993282318]",false
06_001126.wav,"[-255.71636962890625, 121.54711151123047, -25.554903030395508, 24.69809341430664, -9.125182151794434, 15.721329689025879, 13.006877899169922, 3.510847568511963, -2.2277886867523193, 15.828119277954102, 11.82225227355957, 15.079313278198242, 11.586852073669434, 7.1273088455200195]",false
06_001133.wav,"[-424.9215393066406, 157.27159118652344, -5.930739402770996, 31.229061126708984, 8.1393461227417, 4.418731212615967, 6.215231895446777, 9.9288330078125, -0.30429789423942566, 15.24098014831543, 1.874564290046692, 8.317492485046387, 5.842050552368164, 4.357032299041748]",false
06_001160.wav,"[-390.7865295410156, 159.58396911621094, -8.597651481628418, 24.715639114379883, -1.4076166152954102, 4.078664779663086, 1.1829774379730225, 8.631715774536133, -1.5224320888519287, 13.492993354797363, -0.2586668133735657, 6.842303276062012, 3.954364776611328, 2.5894522666931152]",false
06_001170.wav,"[-256.4554138183594, 156.8922882080078, -26.236915588378906, 17.66335678100586, 7.371667385101318, 6.20913553237915, 9.055108070373535, 5.396805763244629, -1.0856618881225586, 8.696457862854004, 3.823575019836426, 5.320300102233887, 13.10023021697998, 7.380057334899902]",true
06_001221.wav,"[-300.7609558105469, 145.29872131347656, -15.05405044555664, 36.88241195678711, -2.762327194213867, 10.710439682006836, 4.410619735717773, 11.248790740966797, -0.7198408246040344, 13.733073234558105, -1.025364875793457, 9.250886917114258, 4.895434379577637, 2.6724536418914795]",false
06_001290.wav,"[-468.6051025390625, 167.3069305419922, 8.833044052124023, 28.109228134155273, 9.131953239440918, 5.721909999847412, 2.944929838180542, 14.623193740844727, 4.287864685058594, 9.29829216003418, 5.008164882659912, 5.669256210327148, 3.9539794921875, 5.58027982711792]",false
06_001327.wav,"[-341.7546081542969, 155.9058074951172, -12.139461517333984, 39.82681655883789, 3.6414921283721924, 6.3959150314331055, 3.0955588817596436, 12.460088729858398, 2.0423085689544678, 14.016724586486816, 1.6411314010620117, 5.625723361968994, 5.935938358306885, 4.46259880065918]",false
06_001337.wav,"[-400.6813659667969, 168.70303344726562, -8.447465896606445, 34.14118576049805, 6.678385257720947, 10.439604759216309, 7.339958190917969, 11.913948059082031, 1.70656418800354, 11.444292068481445, 1.7089089155197144, 5.263657569885254, 3.0844762325286865, 4.212515830993652]",false
06_001383.wav,"[-348.72991943359375, 134.98207092285156, -19.077003479003906, 25.096729278564453, -3.6472835540771484, 12.238665580749512, 5.584295749664307, 11.04704475402832, -5.486952304840088, 16.850805282592773, 1.9172567129135132, 8.047433853149414, 4.300498008728027, 3.5562620162963867]",true
06_001394.wav,"[-224.8896026611328, 158.11843872070312, -15.718193054199219, 46.931331634521484, 2.856992244720459, -1.1641135215759277, -5.788724899291992, 16.450170516967773, -5.219680309295654, 3.7659730911254883, -1.9673726558685303, 3.008615255355835, 0.6678452491760254, -0.16159607470035553]",false
06_001478.wav,"[-386.41796875, 166.76011657714844, -7.751625061035156, 39.219932556152344, 2.9722437858581543, 6.744198322296143, 5.643015384674072, 10.205560684204102, 2.6298182010650635, 11.775822639465332, 4.279188632965088, 11.151691436767578, 5.03690767288208, 5.066883563995361]",false
06_001522.wav,"[-260.266845703125, 131.02552795410156, -30.729951858520508, 43.04653549194336, 6.082270622253418, 2.702983856201172, 3.8573665618896484, 23.737884521484375, 5.1728034019470215, 16.0866641998291, 5.948266983032227, 6.683234214782715, 13.745444297790527, 4.002978324890137]",false
06_001561.wav,"[-363.4119567871094, 155.8196563720703, -5.367241382598877, 40.82008743286133, 2.286437749862671, 6.528811931610107, 4.512767314910889, 8.005367279052734, 2.1324353218078613, 12.785494804382324, 2.815742015838623, 8.068653106689453, 4.612099647521973, 2.7902376651763916]",false
06_001562.wav,"[-334.24664306640625, 140.58250427246094, -12.594279289245605, 35.0084342956543, 0.13125072419643402, 7.416911602020264, 9.521215438842773, 9.299686431884766, 1.6770660877227783, 13.108101844787598, 5.7121171951293945, 6.469501495361328, 9.438591957092285, 5.211881160736084]",false
06_001631.wav,"[-263.2158508300781, 130.59463500976562, -28.356544494628906, 42.312740325927734, 5.896579742431641, 2.8482911586761475, 2.5638890266418457, 25.378467559814453, 6.52949857711792, 15.070615768432617, 5.992447853088379, 7.217092514038086, 13.308146476745605, 5.418724060058594]",false
06_001635.wav,"[-400.0494384765625, 170.73902893066406, -8.195666313171387, 33.091331481933594, 7.27878475189209, 5.289897441864014, 6.952621936798096, 10.63472843170166, 2.7412474155426025, 11.093117713928223, 3.0844292640686035, 6.7062201499938965, 4.5437092781066895, 2.982245445251465]",false
06_001669.wav,"[-425.9328918457031, 153.77244567871094, -1.2140742540359497, 17.072324752807617, 1.1056033372879028, 9.771556854248047, 7.301161766052246, 13.440189361572266, 1.984082818031311, 15.436895370483398, 4.199881076812744, 8.741801261901855, 5.6825151443481445, 3.440075397491455]",false
06_001688.wav,"[-356.205810546875, 170.54562377929688, -15.493243217468262, 39.947635650634766, 0.4183794856071472, -0.23332741856575012, 6.499605178833008, 7.546332836151123, 0.6852695941925049, 14.761792182922363, 1.7095375061035156, 9.368670463562012, 6.737357139587402, 2.9882965087890625]",false
06_001728.wav,"[-270.73919677734375, 137.53135681152344, 1.950239896774292, 41.118648529052734, -7.078243255615234, 12.969098091125488, 2.7131073474884033, 5.728260040283203, -0.31702086329460144, 9.401644706726074, 1.0479708909988403, 6.395069599151611, 2.705692768096924, 1.722786545753479]",false
06_001759.wav,"[-400.390625, 151.77134704589844, 4.792326927185059, 41.231475830078125, 3.280024766921997, 5.684693813323975, 2.7896640300750732, 10.318960189819336, -2.80586576461792, 10.844160079956055, -2.050493001937866, 4.283552169799805, 3.464766263961792, -1.2159157991409302]",false
06_001837.wav,"[-386.06365966796875, 158.3256378173828, -7.818392753601074, 38.17361831665039, 2.1205849647521973, 0.05121777206659317, 1.098539113998413, 8.541640281677246, -0.6020513772964478, 11.859556198120117, 2.972585916519165, 5.518041610717773, 6.587991237640381, 0.10737884044647217]",false
06_001849.wav,"[-346.4220275878906, 162.81500244140625, -1.3309122323989868, 40.948062896728516, -0.22941407561302185, 11.034163475036621, 9.044508934020996, 14.455284118652344, 3.2971057891845703, 11.779017448425293, 7.039491653442383, 6.970111846923828, 10.250836372375488, 4.998946189880371]",false
